job_id,nganh_nghe
35BB885A,Tài chính / Đầu tư
35BB885B,Bán hàng / Kinh doanh
35BB885B,Tư vấn
35BB885B,Dịch vụ khách hàng
35BB8861,Bán hàng / Kinh doanh
35BB8861,Dịch vụ khách hàng
35BB8861,Ngân hàng
35BB8862,Tiếp thị / Marketing
35BB8862,Bán lẻ / Bán sỉ
35BB8862,Bán hàng / Kinh doanh
35BB8863,CNTT - Phần mềm
35BB8863,Ngân hàng
35BB8856,Tiếp thị / Marketing
35BB8856,Quảng cáo / Đối ngoại / Truyền Thông
35BB87CF,Bán hàng / Kinh doanh
35BB87CF,Vận chuyển / Giao nhận /  Kho vận
35BB87CF,Xuất nhập khẩu
35BB8814,Hóa học
35BB8814,Sản xuất / Vận hành sản xuất
35BB8814,Quản lý chất lượng (QA/QC)
35BB8812,Tiếp thị / Marketing
35BB8812,Bán lẻ / Bán sỉ
35BB8812,Bán hàng / Kinh doanh
35BB8816,Unknown
35BB881D,Cơ khí / Ô tô / Tự động hóa
35BB881D,Sản xuất / Vận hành sản xuất
35BB8815,Unknown
35BB881B,Cơ khí / Ô tô / Tự động hóa
35BB881B,Sản xuất / Vận hành sản xuất
35BB881E,Mỹ thuật / Nghệ thuật / Thiết kế
35BB881E,Truyền hình / Báo chí / Biên tập
35BB881E,Ngành khác
35BB880B,Mỹ thuật / Nghệ thuật / Thiết kế
35BB880B,Kiến trúc
35BB880B,Nội ngoại thất
35BB8820,Kế toán / Kiểm toán
