City,job_id,company_id
Hồ Chí Minh,35BB7F4D,C01942
Hồ Chí Minh,35BB7F49,C01942
Hồ Chí Minh,35BB7F4A,C01767
Hồ Chí Minh,35BB7F91,C01144
Cà Mau,35BB7F51,C01585
Nghệ An,35BB5CE6,C01943
Hồ Chí Minh,35BB7F4E,C00943
Hồ Chí Minh,35BB7F4F,C01942
Hồ Chí Minh,35BB7F4C,C01424
Hà Nội,35BB7F54,C00459
Hải Phòng,35BB7F50,C00120
Kiên Giang,35BB7EFA,C00233
Hồ Chí Minh,35BB7EFF,C01730
Hồ Chí Minh,35BB7F04,C01731
Hà Nội,35BB7F02,C01183
Hà Nội,35BB7F07,C01537
Đồng Nai,35BB7F08,C01901
Hồ Chí Minh,35BB7F0E,C01779
Hà Nội,35BB7F0D,C00079
Đà Nẵng,35BB7F0B,C01714
Đồng Nai,35BB7F05,C01717
Hồ Chí Minh,35BB7AF0,C01779
Hà Nội,35BB7F16,C01110
Hà Nội,35BB7F17,C01584
Hồ Chí Minh,35BB7ECB,C00097
Hà Nội,35BB7F15,C01101
Hồ Chí Minh,35BB7F15,C01101
Đà Nẵng,35BB7F15,C01101
Hồ Chí Minh,35BB7F13,C01731
Hồ Chí Minh,35BB7ED6,C00119
Hà Nội,35BB7ED0,C01638
Hà Nội,35BB7EC8,C01031
Hà Nội,35BB7EC9,C01031
Hải Phòng,35BB7ED4,C00694
Hà Nội,35BB7ECF,C01638
Hải Phòng,35BB7ED3,C00694
Hà Nội,35BB7EC7,C01588
Hà Nội,35BB7ED9,C01497
Hà Nội,35BB7EDA,C01003
Hồ Chí Minh,35BB7EDA,C01003
Hồ Chí Minh,35BB7E83,C00557
Hồ Chí Minh,35BB7E82,C00557
Hà Nội,35BB7EDC,C01003
Hồ Chí Minh,35BB7ED8,C01931
Hà Nội,35BB7E86,C01031
Hà Nội,35BB7E85,C01031
Hà Nội,35BB7E84,C01031
Hà Nội,35BB7E88,C01944
Bình Dương,35BB7E8A,C00520
Hồ Chí Minh,35BB7E8F,C00147
Tây Ninh,35BB7E8C,C00964
Hồ Chí Minh,35BB7E52,C01945
Hồ Chí Minh,35BB7E3B,C01946
Hà Nội,35BB7E3E,C01598
Hồ Chí Minh,35BB7E3F,C01390
Hồ Chí Minh,35BB7E43,C00919
Hà Nội,35BB0376,C00266
Hà Nội,35BB7E87,C01031
Hưng Yên,35BB7E42,C00512
Hà Nội,35BB7E46,C00266
Hà Nội,35BB7E44,C00266
Hà Nội,35BB7E45,C00266
Hà Nội,35BB7E48,C00567
Hà Nội,35BB7E47,C01947
Hồ Chí Minh,35BB7E89,C00306
Hồ Chí Minh,35BB7897,C01948
Bình Dương,35BB75D2,C01949
Đồng Nai,35BB7E4A,C01950
Hồ Chí Minh,35BB7E4E,C01951
Hà Nội,35BB7E40,C01952
Thừa Thiên- Huế,35BB7E40,C01952
Cần Thơ,35BB7E40,C01952
Hà Nội,35BB7E4F,C01110
Bình Phước,35BB7E92,C01757
Hồ Chí Minh,35BB7E50,C00300
Bình Dương,35BB7E94,C00520
Bạc Liêu,35BB7E51,C01583
Hồ Chí Minh,35BB7E91,C00147
Hồ Chí Minh,35BB7E8D,C00964
Bình Phước,35BB7E96,C01757
Đồng Nai,35BB7E95,C00536
Hà Nội,35BB7E99,C01105
Hồ Chí Minh,35BB7D6E,C01760
Hồ Chí Minh,35BB7EE0,C00617
Hà Nội,35BB7EE1,C00712
Hải Phòng,35BB7E9A,C01413
Hà Nội,35BB7EE4,C00712
Hưng Yên,35BB7EE3,C00712
Hà Nội,35BB7EE5,C00712
Hồ Chí Minh,35BB7EE5,C00712
Cần Thơ,35BB7EE5,C00712
Hồ Chí Minh,35BB7F0F,C00102
Bình Dương,35BB7F0F,C00102
Đồng Nai,35BB7F0F,C00102
Hồ Chí Minh,35BB7F14,C01159
Hồ Chí Minh,35BB7F18,C01946
Hồ Chí Minh,35BB7F1C,C01258
Hồ Chí Minh,35BB7F1B,C01516
Long An,35BB7F5C,C01585
Đồng Nai,35BB7F57,C00045
Hà Nội,35BB7F52,C01690
Hồ Chí Minh,35BB7F5A,C01782
Hồ Chí Minh,35BB7F5F,C01049
Hà Nội,35BB7F5F,C01049
Hà Nội,35BB7F56,C01621
Hồ Chí Minh,35BB7F9E,C01346
Hồ Chí Minh,35BB7F1D,C01953
Hồ Chí Minh,35BB7F5D,C01237
Hưng Yên,35BB7FA0,C01954
Hồ Chí Minh,35BB7F6F,C01955
Hồ Chí Minh,35BB7F86,C00122
Hà Nam,35BB7FA6,C00564
Hà Nội,35BB7FA5,C01432
Hồ Chí Minh,35BB7FA2,C00471
Bình Dương,35BB7FE7,C00741
Khánh Hòa,35BB7FE2,C01956
Bình Dương,35BB7FE2,C01956
Bà Rịa - Vũng Tàu,35BB7FE2,C01956
Hà Nội,35BB8018,C01957
Hồ Chí Minh,35BB801C,C01924
Hồ Chí Minh,35BB8029,C01924
Bình Dương,35BB802C,C00361
Lâm Đồng,35BB7FFE,C01958
Hồ Chí Minh,35BB8030,C00899
Hồ Chí Minh,35BB8033,C01584
Hải Phòng,35BB7F8E,C01092
Hà Nội,35BB802F,C01959
Hà Nội,35BB804A,C01542
Hà Nội,35BB806D,C01542
Hồ Chí Minh,35BB8067,C00824
Hồ Chí Minh,35BB8064,C01534
Hà Nội,35BB8061,C00830
Hà Nội,35BB806C,C01083
Hà Nội,35BB8073,C00825
Hồ Chí Minh,35BB8072,C00943
Hà Nội,35BB80AC,C00793
Hà Nội,35BB80AE,C00822
Hà Nội,35BB80A8,C00822
Hà Nội,35BB806F,C00830
Hồ Chí Minh,35BB8060,C01935
Hồ Chí Minh,35BB8094,C01960
Hà Nội,35BB80AD,C01961
Hưng Yên,35BB809B,C00761
Hà Nội,35BB80B6,C01562
Hà Nội,35BB80DA,C00724
Hà Nội,35BB80B2,C01708
Khánh Hòa,35BB80B1,C01593
Hà Nội,35BB80C5,C00842
Hà Nội,35BB80D9,C00724
Hà Nội,35BB77C3,C01113
Hồ Chí Minh,35BB80E7,C01599
Hồ Chí Minh,35BB7E18,C00474
Hồ Chí Minh,35BB7E12,C01809
Hồ Chí Minh,35BB7E1A,C01520
Hồ Chí Minh,35BB7E13,C01502
Hà Nội,35BB7E1D,C01789
Hà Nội,35BB7E20,C01789
Hồ Chí Minh,35BB7E1F,C01589
Hồ Chí Minh,35BB7959,C00909
Hà Nội,35BB7959,C00909
Hồ Chí Minh,35BB7C71,C01941
Hồ Chí Minh,35BB7D7B,C01433
Hà Nội,35BB7DE3,C01641
Hồ Chí Minh,35BB7DE2,C00277
Hà Nội,35BB7DE4,C01599
Hồ Chí Minh,35BB7DD5,C01346
Hồ Chí Minh,35BB7DE0,C01001
Hồ Chí Minh,35BB7DE1,C01962
Hồ Chí Minh,35BB7CDA,C01641
Hồ Chí Minh,35BB7D55,C01963
Hồ Chí Minh,35BB7DA2,C01100
Hồ Chí Minh,35BB7D98,C01144
Long An,35BB7DAB,C01011
Hồ Chí Minh,35BB7DB0,C00706
Quảng Nam,35BB7DAF,C01964
Hồ Chí Minh,35BB7DAE,C00706
Hà Nội,35BB7DAA,C00079
Hồ Chí Minh,35BB7D65,C01965
Hồ Chí Minh,35BB7D39,C01062
Quảng Nam,35BB7D6B,C01584
Đà Nẵng,35BB7D6B,C01584
Gia Lai,35BB7D6B,C01584
Hà Nội,35BB7D69,C01805
KV Nam Trung Bộ,35BB7D67,C00384
Hồ Chí Minh,35BB7D66,C01966
Hà Nội,35BB7D61,C01967
Hồ Chí Minh,35BB7D70,C00388
Hà Nội,35BB7D71,C00079
Hồ Chí Minh,35BB7D68,C00969
Hồ Chí Minh,35BB7D21,C01779
Hà Nội,35BB7D6D,C01598
Long An,35BB7D25,C01273
Hồ Chí Minh,35BB7D27,C01779
Hồ Chí Minh,35BB7D26,C01779
Hà Nội,35BB7D2A,C00301
Hồ Chí Minh,35BB7D2A,C00301
Hà Nội,35BB7D2F,C01588
Long An,35BB7D38,C01968
Hà Nội,35BB7D34,C01083
Hồ Chí Minh,35BB7D24,C01062
Hà Nội,35BB7D2E,C00520
Hồ Chí Minh,35BB7D32,C01969
Long An,35BB7D36,C01011
Hồ Chí Minh,35BB7D35,C01805
Hồ Chí Minh,35BB7D1E,C01969
Hà Nội,35BB7CE6,C00678
Hà Nội,35BB7CE4,C00678
Hà Nội,35BB7C52,C01970
Hà Nội,35BB7C3C,C01971
Hồ Chí Minh,35BB7CE2,C01448
Hà Nội,35BB7CE5,C01387
Hồ Chí Minh,35BB7CE9,C01972
Hà Nội,35BB7CE7,C00678
Hồ Chí Minh,35BB7CEC,C01621
Nghệ An,35BB7CEA,C01359
Hà Nội,35BB7CE1,C01971
Hồ Chí Minh,35BB7B24,C01973
Hà Nội,35BB7C01,C01971
Hồ Chí Minh,35BB7CF0,C00579
Hồ Chí Minh,35BB7CE8,C01758
Hà Nội,35BB7CA5,C01140
Hồ Chí Minh,35BB7CAB,C01974
Hồ Chí Minh,35BB7CAC,C01158
Hồ Chí Minh,35BB7CA9,C01641
Bạc Liêu,35BB7CAD,C01583
Hà Nội,35BB7CB0,C01599
Hà Nội,35BB7CB2,C01598
Hồ Chí Minh,35BB7B6F,C00804
Bình Dương,35BB7CAE,C01641
Hà Nội,35BB7CB1,C01144
Hồ Chí Minh,35BB7CB6,C00537
Hồ Chí Minh,35BB7CB3,C00265
Hồ Chí Minh,35BB7CB4,C00489
Hà Nội,35BB7CB4,C00489
Bình Dương,35BB7CB5,C01641
Long An,35BB7CB7,C01621
Hồ Chí Minh,35BB7CBB,C00937
Bình Dương,35BB7CB9,C01641
Hà Nội,35BB7C5D,C00691
Hà Nội,35BB7C67,C01481
Bắc Ninh,35BB7C67,C01481
Bắc Giang,35BB7C67,C01481
Đồng Nai,35BB7C69,C00045
Đồng Nai,35BB7C6F,C00045
Ninh Bình,35BB7C76,C00697
Thái Bình,35BB7C6A,C01593
Quảng Ninh,35BB7C64,C00697
Bình Dương,35BB7C51,C00842
Hải Phòng,35BB7C4F,C01593
Hà Nội,35BB7C73,C01481
Bắc Ninh,35BB7C73,C01481
Hải Phòng,35BB7C73,C01481
Hồ Chí Minh,35BB7C72,C00817
Hồ Chí Minh,35BB7C6C,C00777
Bắc Giang,35BB7C18,C01777
Hà Nội,35BB7C75,C01686
Hồ Chí Minh,35BB7C11,C01975
Hà Nội,35BB7C1F,C00237
Hòa Bình,35BB7C21,C00822
Hồ Chí Minh,35BB7C1E,C01718
Hồ Chí Minh,35BB7C1B,C01976
Hà Nội,35BB7C1D,C01003
Hòa Bình,35BB7BC8,C00822
Quảng Bình,35BB7C27,C01588
Quảng Trị,35BB7C27,C01588
Bến Tre,35BB7C27,C01588
Hồ Chí Minh,35BB7C28,C01049
Hà Nội,35BB7C28,C01049
Hồ Chí Minh,35BB7C2B,C01394
Đồng Nai,35BB7C22,C01977
Hà Nội,35BB7C2C,C00078
Hồ Chí Minh,35BB7C26,C01978
Bắc Giang,35BB7C2E,C01778
Thái Nguyên,35BB7C2E,C01778
Tây Ninh,35BB7C2E,C01778
Hà Nội,35BB7C09,C01789
Hà Nội,35BB7C0B,C01756
Hồ Chí Minh,35BB7C0B,C01756
Hồ Chí Minh,35BB7C05,C00741
Bình Dương,35BB7C05,C00741
Hồ Chí Minh,35BB7C0C,C01789
Hồ Chí Minh,35BB7C04,C00741
Hồ Chí Minh,35BB7A91,C01673
Hồ Chí Minh,35BB7C10,C01979
Hà Nội,35BB7C10,C01979
Hà Nội,35BB7C0A,C01789
Hà Nội,35BB7B6B,C00304
Hà Nội,35BB7AB3,C01019
Hồ Chí Minh,35BB7B6A,C01412
Hồ Chí Minh,35BB7B6C,C00732
Hà Nội,35BB7B73,C01780
Lâm Đồng,35BB7B74,C01134
Hồ Chí Minh,35BB7B1D,C01980
Hồ Chí Minh,35BB7B27,C01282
Hồ Chí Minh,35BB7B26,C01616
Hà Nội,35BB7B28,C00077
Hồ Chí Minh,35BB7B2A,C00943
Bình Dương,35BB7B29,C00933
Hà Nội,35BB7B2C,C01432
Hà Nội,35BB7AFB,C01981
Hồ Chí Minh,35BB7AC2,C00799
Bình Dương,35BB7AD7,C01674
Hà Nội,35BB7822,C01982
Đồng Nai,35BB7A66,C01983
Đồng Nai,35BB7AE2,C00221
Hồ Chí Minh,35BB7AD3,C01984
Đà Nẵng,35BB7ADE,C01714
Hà Nội,35BB7AE3,C01985
Hà Nội,35BB7AE0,C01985
Hà Nội,35BB7AE4,C00774
Hồ Chí Minh,35BB795B,C01986
Bình Dương,35BB7AEB,C01987
Hồ Chí Minh,35BB7AE9,C01676
Vĩnh Phúc,35BB7A83,C01668
Thanh Hóa,35BB7A8E,C00697
Đồng Nai,35BB7A90,C00221
Hồ Chí Minh,35BB7A85,C01215
Hồ Chí Minh,35BB7AE6,C00419
Hà Nội,35BB7A92,C01988
Hồ Chí Minh,35BB7AE5,C01989
Hà Nội,35BB7A8B,C01481
Bắc Ninh,35BB7A8B,C01481
Long An,35BB7A8B,C01481
Hồ Chí Minh,35BB7A96,C00284
Bình Dương,35BB7A97,C00943
Hồ Chí Minh,35BB7962,C01990
Hồ Chí Minh,35BB7A45,C01573
Hồ Chí Minh,35BB7947,C01990
Hà Nội,35BB7A9A,C01480
Hà Nam,35BB7A41,C00517
Thanh Hóa,35BB7A94,C00697
Hồ Chí Minh,35BB7A47,C01130
Ninh Bình,35BB7A49,C00697
Hải Dương,35BB7A4D,C01179
Tây Ninh,35BB7A4F,C00746
Hồ Chí Minh,35BB7A43,C00422
Hồ Chí Minh,35BB7A50,C01991
Đồng Nai,35BB7A53,C00209
Hồ Chí Minh,35BB7A53,C00209
Hồ Chí Minh,35BB7A59,C01992
Đồng Nai,35BB7A4B,C00746
Thanh Hóa,35BB7A5A,C00697
Hải Dương,35BB7A4E,C01179
Hà Nội,35BB7A51,C00077
Hồ Chí Minh,35BB7A5C,C01559
Phú Yên,35BB7A55,C00746
Hồ Chí Minh,35BB79FC,C01559
Hà Nội,35BB7A54,C00906
Hồ Chí Minh,35BB7A54,C00906
Hồ Chí Minh,35BB79EE,C00746
Hà Nội,35BB7A01,C00195
Thanh Hóa,35BB79FF,C00697
Hà Nội,35BB7816,C01893
Hồ Chí Minh,35BB79FE,C00746
Hồ Chí Minh,35BB7A07,C01779
Long An,35BB7A0C,C01096
Đà Nẵng,35BB7A05,C00798
Hồ Chí Minh,35BB7A05,C00798
Hồ Chí Minh,35BB7A09,C01892
Hà Nội,35BB7A08,C01096
Đồng Tháp,35BB7A0D,C01096
Bạc Liêu,35BB7A04,C01060
Hồ Chí Minh,35BB7A03,C00618
Hồ Chí Minh,35BB7992,C01614
Hồ Chí Minh,35BB798A,C00292
Hồ Chí Minh,35BB7A02,C00450
Hà Nội,35BB79D4,C01585
Hà Nội,35BB79D5,C01585
Hải Phòng,35BB79D3,C01585
Hồ Chí Minh,35BB79D6,C01247
Hồ Chí Minh,35BB79BF,C00307
Hồ Chí Minh,35BB7840,C01993
Hồ Chí Minh,35BB7811,C01994
Hồ Chí Minh,35BB77E9,C01995
Hồ Chí Minh,35BB79C5,C01258
Hồ Chí Minh,35BB76A5,C00617
Hồ Chí Minh,35BB7805,C01996
Đà Nẵng,35BB6E47,C00261
Bà Rịa - Vũng Tàu,35BB777C,C01076
Đồng Nai,35BB7799,C01318
Bình Dương,35BB7763,C01997
Hồ Chí Minh,35BB77A6,C01998
Hồ Chí Minh,35BB778C,C01889
Hà Nội,35BB7797,C01999
Hồ Chí Minh,35BB7797,C01999
Hồ Chí Minh,35BB77DE,C01589
Hồ Chí Minh,35BB77D7,C01958
Hồ Chí Minh,35BB7804,C01021
Hồ Chí Minh,35BB7813,C02000
Cần Thơ,35BB7813,C02000
Nghệ An,35BB7813,C02000
Hồ Chí Minh,35BB6E9B,C01280
Hồ Chí Minh,35BB714A,C01530
Hồ Chí Minh,35BB7820,C00860
Hồ Chí Minh,35BB7819,C02001
Hồ Chí Minh,35BB786A,C00909
Bình Dương,35B95897,C02002
Hồ Chí Minh,35BB779D,C01757
Vĩnh Phúc,35BB7A0F,C01096
Hồ Chí Minh,35BB7A0E,C00618
Hà Nam,35BB7A11,C00517
Trà Vinh,35BB7A10,C00077
Hà Nội,35BB7A13,C01537
Bình Thuận,35BB7A5D,C00746
Hồ Chí Minh,35BB7A9B,C01052
Hà Nội,35BB7A9B,C01052
Hải Phòng,35BB7A9B,C01052
Trà Vinh,35BB7A5F,C00746
Vĩnh Long,35BB7A5F,C00746
Bắc Ninh,35BB7AA0,C01327
Hải Dương,35BB7A9C,C01127
Hồ Chí Minh,35BB7A5E,C02003
Hà Nội,35BB7A9F,C01747
Hồ Chí Minh,35BB7AED,C01053
Hồ Chí Minh,35BB7AEF,C01779
Hồ Chí Minh,35BB7AA4,C01100
Đà Nẵng,35BB7AA8,C01592
Hồ Chí Minh,35BB7AF2,C01779
Hà Nội,35BB7A9D,C02004
Hà Nội,35BB7B3E,C01368
Hồ Chí Minh,35B4FC0E,C02005
Long An,35B4FC0E,C02005
Hồ Chí Minh,35BB7BC3,C01641
Hồ Chí Minh,35BB7BC2,C02006
Hồ Chí Minh,35BB7BC0,C01516
Hà Nội,35BB796A,C00941
Hà Nội,35BB79F9,C01084
Hồ Chí Minh,35BB7C0F,C02007
Hồ Chí Minh,35BB7C39,C01044
Hải Phòng,35BB7C34,C00707
Hà Nội,35BB7BC4,C01185
Cần Thơ,35BB7BC4,C01185
Đà Nẵng,35BB7BC4,C01185
Quảng Ninh,35BB7C79,C00697
Quảng Ninh,35BB7C78,C00697
Ninh Bình,35BB7C7A,C00697
Hồ Chí Minh,35BB7C37,C00196
Quảng Ninh,35BB7C7B,C00697
Hồ Chí Minh,35BB7C70,C01624
Hà Nội,35BB7C7F,C01607
Hồ Chí Minh,35BB7C7F,C01607
Đồng Nai,35BB7CF5,C00896
Hồ Chí Minh,35BB7E1E,C01702
Hà Nội,35BB80EA,C01598
Hà Nội,35BB80D7,C00724
Hà Nội,35BB80D8,C00724
Hà Nội,35BB817E,C02008
Hồ Chí Minh,35BB807F,C02009
Hà Nội,35BB80EF,C00724
Hồ Chí Minh,35BB8180,C01825
Hồ Chí Minh,35BB8181,C01825
Hà Nội,35BB8122,C00724
Hồ Chí Minh,35BB8146,C01584
Hà Nội,35BB819A,C00724
Hà Nội,35BB8182,C01825
Bình Dương,35BB81F3,C01130
Hà Nội,35BB819C,C00724
Hồ Chí Minh,35BB81F1,C00504
Hà Nội,35BB8195,C00724
Hồ Chí Minh,35BB81F4,C00858
Hồ Chí Minh,35BB823A,C01475
Hà Nội,35BB80B8,C00802
Hà Nội,35BB823B,C01132
Hà Nội,35BB8269,C00472
Đà Nẵng,35BB826B,C01182
Hồ Chí Minh,35BB823C,C00858
Quảng Ninh,35BB8268,C00697
Hồ Chí Minh,35BB8267,C01189
Bình Thuận,35BB826D,C02010
Bình Phước,35BB826D,C02010
Đồng Nai,35BB826D,C02010
Hồ Chí Minh,35BB8257,C02011
Bình Dương,35BB826F,C00941
Hồ Chí Minh,35BB8264,C00147
Hà Nội,35BB826C,C00098
Hà Nội,35BB7495,C02012
Hồ Chí Minh,35BB82A3,C00501
Sóc Trăng,35BB82D3,C00827
Vĩnh Phúc,35BB82D9,C00697
Hồ Chí Minh,35BB829F,C00117
Vĩnh Phúc,35BB82D8,C00697
Hồ Chí Minh,35BB80E8,C02013
Cần Thơ,35BB82A6,C01910
Vĩnh Phúc,35BB82D4,C00697
Vĩnh Phúc,35BB82D5,C00697
Hà Nội,35BB82C7,C01069
Hồ Chí Minh,35BB831C,C02014
Hà Nội,35BB7F24,C02015
Hồ Chí Minh,35BB831F,C00214
Bình Dương,35BB831B,C00568
Long An,35BB834B,C01909
Hồ Chí Minh,35BB835F,C01408
Hưng Yên,35BB8324,C00943
Hồ Chí Minh,35BB835D,C00633
Hồ Chí Minh,35BB7913,C00941
Hồ Chí Minh,35BB82DD,C01476
Hà Nội,35BB82DD,C01476
Bình Dương,35BB82DD,C01476
Hồ Chí Minh,35BB786D,C01641
Hồ Chí Minh,35BB7956,C00941
Hồ Chí Minh,35BB8397,C01757
Hồ Chí Minh,35BB77CF,C00763
Hà Nội,35BB793C,C00143
Hà Nội,35BB8363,C01757
Hồ Chí Minh,35BB7736,C02016
Hà Nội,35BB776A,C01573
Hồ Chí Minh,35BB77DC,C00404
Hà Nội,35BB79C2,C00346
Hồ Chí Minh,35BB78A6,C00692
Hà Nội,35BB78A6,C00692
Hồ Chí Minh,35BB7773,C00748
Hà Nội,35BB7773,C00748
Hà Nội,35BB790A,C00891
Hồ Chí Minh,35BB77A2,C00909
Hồ Chí Minh,35BB7994,C00909
Hà Nội,35BB7994,C00909
Hồ Chí Minh,35BB786F,C01424
Hồ Chí Minh,35BB7883,C00430
Hà Nội,35BB7754,C02017
Hà Nội,35BB7911,C02018
Hồ Chí Minh,35BB7939,C02019
Hồ Chí Minh,35BB78E5,C02020
Hải Phòng,35BB8467,C01599
Quảng Ninh,35BB8467,C01599
Hà Nội,35BB785E,C01292
Hồ Chí Minh,35BB8366,C01869
Bình Dương,35BB4AC8,C00573
Kiên Giang,35BB8465,C00371
Hà Nội,35BB83F0,C02021
Hà Nội,35BB8466,C01589
Bình Dương,35BB84CB,C01418
Hồ Chí Minh,35BB8554,C01780
Hà Nội,35BB8555,C02022
Hồ Chí Minh,35BB846A,C02023
Long An,35BB8503,C00372
Hà Nội,35BB8556,C00301
Hà Nội,35BB8557,C00213
Hà Nội,35BB858C,C01841
Hồ Chí Minh,35BB851B,C01270
Hồ Chí Minh,35BB8602,C02024
Đồng Nai,35BB8579,C01257
Hà Nội,35BB85FE,C00092
Hồ Chí Minh,35BB85F7,C02025
Đồng Nai,35BB85EA,C01262
Hà Nội,35BB8631,C01849
Bình Dương,35BB85B8,C02026
Hồ Chí Minh,35BB85ED,C01046
Hồ Chí Minh,35BB8633,C02027
Hồ Chí Minh,35BB7E90,C00499
Bình Dương,35BB8603,C01857
Hồ Chí Minh,35BB8603,C01857
Hồ Chí Minh,35BB844B,C01471
Hồ Chí Minh,35BB8451,C01756
Hà Nội,35BB8451,C01756
Hồ Chí Minh,35BB8632,C00809
