job_id,nganh_nghe
35BB80A0,Dược phẩm
35BB8093,Hành chính / Thư ký
35BB8093,Quản lý điều hành
35BB8093,Nhân sự
35BB809C,Bán hàng / Kinh doanh
35BB809C,Ngân hàng
35BB809C,Tài chính / Đầu tư
35BB80AB,Sản xuất / Vận hành sản xuất
35BB805B,CNTT - Phần mềm
35BB805B,CNTT - Phần cứng / Mạng
35BB805B,Mới tốt nghiệp / Thực tập
35BB80A6,Bán lẻ / Bán sỉ
35BB80A6,Bán hàng / Kinh doanh
35BB80A6,Bảo hiểm
35BB805C,Tư vấn
35BB805C,Luật / Pháp lý
35BB805C,Ngân hàng
35BB805F,Bán hàng / Kinh doanh
35BB805F,Tư vấn
35BB805F,Quảng cáo / Đối ngoại / Truyền Thông
35BB804E,Tiếp thị / Marketing
35BB804E,Tài chính / Đầu tư
35BB805E,CNTT - Phần mềm
35BB805E,CNTT - Phần cứng / Mạng
35BB805E,Ngành khác
35BB8063,Mỹ thuật / Nghệ thuật / Thiết kế
35BB80A2,Bán hàng / Kinh doanh
35BB80A2,Tư vấn
35BB80A2,Bất động sản
35BB8062,Bán hàng / Kinh doanh
35BB8062,Tư vấn
35BB8062,Bất động sản
35BB80A5,Tiếp thị / Marketing
35BB80A5,Bán hàng / Kinh doanh
35BB80A5,Thực phẩm & Đồ uống
35BB809E,Sản xuất / Vận hành sản xuất
35BB8004,Tiếp thị / Marketing
35BB8004,Mỹ thuật / Nghệ thuật / Thiết kế
35BB8004,Quảng cáo / Đối ngoại / Truyền Thông
35BB804D,Luật / Pháp lý
35BB8010,CNTT - Phần mềm
35BB8010,CNTT - Phần cứng / Mạng
35BB8010,Ngành khác
35BB7FEF,Sản xuất / Vận hành sản xuất
35BB7FEF,Quản lý chất lượng (QA/QC)
35BB800E,An toàn lao động
35BB8016,Xuất nhập khẩu
35BB8011,Ngân hàng
35BB8011,Tài chính / Đầu tư
35BB8011,Luật / Pháp lý
35BB8017,Ngân hàng
35BB8017,Tài chính / Đầu tư
35BB8017,Luật / Pháp lý
35BB8015,Ngân hàng
35BB8015,Tài chính / Đầu tư
35BB8015,Luật / Pháp lý
35BB8068,Tiếp thị / Marketing
35BB8068,Bán lẻ / Bán sỉ
35BB8068,Bán hàng / Kinh doanh
35BB8014,CNTT - Phần mềm
35BB8014,CNTT - Phần cứng / Mạng
35BB804B,Ngân hàng
35BB804B,Tài chính / Đầu tư
35BB7FCE,Cơ khí / Ô tô / Tự động hóa
35BB7FCE,Hóa học
35BB7FCE,Bảo trì / Sửa chữa
35BB7FFD,Xây dựng
35BB7FFD,Bất động sản
35BB7F01,Cơ khí / Ô tô / Tự động hóa
35BB8019,Ngân hàng
35BB8019,Tài chính / Đầu tư
35BB8019,Luật / Pháp lý
35BB7FD3,Tiếp thị / Marketing
35BB7FD3,Bán hàng / Kinh doanh
35BB7FD3,Thực phẩm & Đồ uống
35BB7FD0,Tư vấn
35BB7FD0,Giáo dục / Đào tạo
35BB7FD5,Chứng khoán
35BB7FD5,Tài chính / Đầu tư
35BB7FD6,CNTT - Phần mềm
35BB7FD6,CNTT - Phần cứng / Mạng
35BB7FDB,Hành chính / Thư ký
35BB7FD8,Tiếp thị / Marketing
35BB7FD8,Truyền hình / Báo chí / Biên tập
35BB7FD8,Quảng cáo / Đối ngoại / Truyền Thông
35BB7FD7,Cơ khí / Ô tô / Tự động hóa
35BB7FD7,Điện / Điện tử / Điện lạnh
35BB7FD9,Nhân sự
35BB7FE1,Bảo trì / Sửa chữa
35BB7FE1,Xây dựng
35BB7FE1,Điện / Điện tử / Điện lạnh
35BB7FBE,Hành chính / Thư ký
35BB7FBE,Nhân sự
35BB7FBE,Tổ chức sự kiện
35BB7FDE,Điện / Điện tử / Điện lạnh
35BB7FDA,Tiếp thị / Marketing
35BB7FDA,Quảng cáo / Đối ngoại / Truyền Thông
35BB7FDA,Mới tốt nghiệp / Thực tập
35BB7FE0,Tiếp thị / Marketing
35BB7FE0,Bán hàng / Kinh doanh
35BB7FE0,Nội ngoại thất
35BB7F93,Tiếp thị / Marketing
35BB7F93,Mỹ thuật / Nghệ thuật / Thiết kế
35BB7F93,Quảng cáo / Đối ngoại / Truyền Thông
35BB7FE3,Thực phẩm & Đồ uống
35BB7FE3,Kế toán / Kiểm toán
35BB7FE3,Mới tốt nghiệp / Thực tập
35BB7F8D,Tiếp thị / Marketing
35BB7F8D,Bán hàng / Kinh doanh
35BB7F95,Tiếp thị / Marketing
35BB7F95,Tiếp thị trực tuyến
35BB7F95,Hàng không
35BB7F94,Mỹ thuật / Nghệ thuật / Thiết kế
35BB7F94,Sản xuất / Vận hành sản xuất
35BB7F94,Nội ngoại thất
35BB7F98,Thu mua / Vật tư
35BB7F98,Vận chuyển / Giao nhận /  Kho vận
35BB7F98,Xuất nhập khẩu
35BB7F69,Bán lẻ / Bán sỉ
35BB7F69,Vận chuyển / Giao nhận /  Kho vận
35BB7F69,An toàn lao động
35BB7FE5,Hành chính / Thư ký
35BB74EE,Lao động phổ thông
35BB74EE,An Ninh / Bảo Vệ
35BB7F99,Unknown
35BB7F65,Hành chính / Thư ký
35BB7F47,Cơ khí / Ô tô / Tự động hóa
35BB7F47,Xây dựng
35BB7FE6,Tiếp thị / Marketing
35BB7FE6,Bán hàng / Kinh doanh
35BB7FE6,Tư vấn
35BB7F9C,Bán hàng / Kinh doanh
35BB7F9C,Du lịch
35BB7F9C,Hàng không
35BB7F9B,Quản lý chất lượng (QA/QC)
35BB7F9B,Kiến trúc
35BB7F9B,Xây dựng
35BB7F7B,Quản lý chất lượng (QA/QC)
35BB7F48,Tiếp thị / Marketing
35BB7F48,Bán lẻ / Bán sỉ
35BB7F48,Bán hàng / Kinh doanh
35BB7F4D,Bán hàng / Kinh doanh
35BB7F4D,Tư vấn
35BB7F4D,Giáo dục / Đào tạo
35BB7F49,Bán hàng / Kinh doanh
35BB7F49,Tư vấn
35BB7F49,Giáo dục / Đào tạo
35BB7F4A,Giáo dục / Đào tạo
35BB7F4A,CNTT - Phần cứng / Mạng
35BB7F4A,Mỹ thuật / Nghệ thuật / Thiết kế
35BB7F91,Ngân hàng
35BB7F51,Ngân hàng
35BB7F51,Tài chính / Đầu tư
35BB5CE6,Dệt may / Da giày / Thời trang
35BB5CE6,Thu mua / Vật tư
35BB5CE6,Biên phiên dịch
35BB7F4E,Bán hàng / Kinh doanh
35BB7F4F,Bán hàng / Kinh doanh
35BB7F4F,Tư vấn
35BB7F4F,Giáo dục / Đào tạo
35BB7F4C,Luật / Pháp lý
35BB7F4C,Bất động sản
35BB7F54,Bán lẻ / Bán sỉ
35BB7F54,Tiếp thị trực tuyến
35BB7F50,Biên phiên dịch
35BB7EFA,Biên phiên dịch
35BB7EFA,Nhà hàng / Khách sạn
35BB7EFA,Du lịch
35BB7EFF,Thu mua / Vật tư
35BB7F04,Kế toán / Kiểm toán
35BB7F02,Bán hàng / Kinh doanh
35BB7F02,Quản lý điều hành
35BB7F02,Nhà hàng / Khách sạn
35BB7F07,Bảo hiểm
35BB7F07,Chứng khoán
35BB7F07,Mỹ thuật / Nghệ thuật / Thiết kế
35BB7F08,Unknown
35BB7F0E,Kế toán / Kiểm toán
35BB7F0D,Kế toán / Kiểm toán
35BB7F0B,Dệt may / Da giày / Thời trang
35BB7F05,Cơ khí / Ô tô / Tự động hóa
35BB7F05,Quản lý chất lượng (QA/QC)
35BB7F05,Điện / Điện tử / Điện lạnh
35BB7AF0,Xuất nhập khẩu
35BB7F16,Giáo dục / Đào tạo
35BB7F16,Thư viện
35BB7F17,Ngân hàng
35BB7F17,Tài chính / Đầu tư
35BB7ECB,Tiếp thị / Marketing
35BB7ECB,Tiếp thị trực tuyến
35BB7ECB,Thực phẩm & Đồ uống
35BB7F15,Bán hàng / Kinh doanh
35BB7F15,Cơ khí / Ô tô / Tự động hóa
35BB7F15,Điện / Điện tử / Điện lạnh
35BB7F13,Kế toán / Kiểm toán
35BB7ED6,Vận chuyển / Giao nhận /  Kho vận
35BB7ED6,Xuất nhập khẩu
35BB7ED6,Sản xuất / Vận hành sản xuất
35BB7ED0,Môi trường
35BB7ED0,Quản lý điều hành
35BB7ED0,Sản xuất / Vận hành sản xuất
35BB7EC8,Kế toán / Kiểm toán
35BB7EC8,Tài chính / Đầu tư
35BB7EC8,Ngân hàng
35BB7EC9,Tiếp thị / Marketing
35BB7EC9,Hành chính / Thư ký
35BB7EC9,Quảng cáo / Đối ngoại / Truyền Thông
35BB7ED4,Bán hàng / Kinh doanh
35BB7ED4,Du lịch
35BB7ED4,Dịch vụ khách hàng
35BB7ECF,Hành chính / Thư ký
35BB7ECF,Môi trường
35BB7ECF,Quản lý điều hành
35BB7ED3,Du lịch
35BB7ED3,Dịch vụ khách hàng
35BB7ED3,Hàng không
35BB7EC7,Ngân hàng
35BB7EC7,Tài chính / Đầu tư
35BB7EC7,Thống kê
35BB7ED9,Hành chính / Thư ký
35BB7ED9,Nhân sự
35BB7EDA,Du lịch
35BB7EDA,Mỹ thuật / Nghệ thuật / Thiết kế
35BB7EDA,Tổ chức sự kiện
35BB7E83,Tiếp thị / Marketing
35BB7E83,Quảng cáo / Đối ngoại / Truyền Thông
35BB7E83,Tổ chức sự kiện
35BB7E82,Tiếp thị / Marketing
35BB7E82,Quảng cáo / Đối ngoại / Truyền Thông
35BB7E82,Tổ chức sự kiện
35BB7EDC,Mỹ thuật / Nghệ thuật / Thiết kế
35BB7EDC,Quảng cáo / Đối ngoại / Truyền Thông
35BB7EDC,Tổ chức sự kiện
35BB7ED8,Nhân sự
35BB7ED8,Hành chính / Thư ký
35BB7E86,Kiến trúc
35BB7E86,Xây dựng
35BB7E86,Nội ngoại thất
35BB7E85,Bán hàng / Kinh doanh
35BB7E85,Kiến trúc
35BB7E85,Xây dựng
35BB7E84,Kiến trúc
35BB7E84,Xây dựng
35BB7E84,Nội ngoại thất
35BB7E88,Kế toán / Kiểm toán
35BB7E88,Ngân hàng
35BB7E88,Tài chính / Đầu tư
35BB7E8A,Tiếp thị / Marketing
35BB7E8A,Bán lẻ / Bán sỉ
35BB7E8A,Vận chuyển / Giao nhận /  Kho vận
35BB7E8F,Tiếp thị / Marketing
35BB7E8F,Quảng cáo / Đối ngoại / Truyền Thông
35BB7E8F,Truyền hình / Báo chí / Biên tập
35BB7E8C,Bảo trì / Sửa chữa
35BB7E8C,Cơ khí / Ô tô / Tự động hóa
35BB7E8C,Ngành khác
35BB7E52,Vận chuyển / Giao nhận /  Kho vận
35BB7E52,Xuất nhập khẩu
35BB7E52,Mới tốt nghiệp / Thực tập
35BB7E3B,Kế toán / Kiểm toán
35BB7E3B,Xây dựng
35BB7E3E,Ngân hàng
35BB7E3F,Mỹ thuật / Nghệ thuật / Thiết kế
35BB7E43,Bán hàng / Kinh doanh
35BB7E43,Hành chính / Thư ký
35BB7E43,Thu mua / Vật tư
35BB0376,Truyền hình / Báo chí / Biên tập
35BB7E87,Kế toán / Kiểm toán
35BB7E42,Unknown
35BB7E46,Nhân sự
35BB7E44,Bất động sản
35BB7E45,Mỹ thuật / Nghệ thuật / Thiết kế
35BB7E45,Bất động sản
35BB7E48,Y tế / Chăm sóc sức khỏe
35BB7E48,Dịch vụ khách hàng
35BB7E48,Lao động phổ thông
35BB7E47,Dược phẩm
35BB7E47,Y tế / Chăm sóc sức khỏe
35BB7E89,Bán lẻ / Bán sỉ
35BB7E89,Bán hàng / Kinh doanh
35BB7E89,Thực phẩm & Đồ uống
35BB7897,Unknown
35BB75D2,Quản lý điều hành
35BB75D2,Nhà hàng / Khách sạn
35BB7E4A,Hành chính / Thư ký
35BB7E4A,Quản lý điều hành
35BB7E4A,Nhân sự
35BB7E4E,Kế toán / Kiểm toán
35BB7E4E,Thống kê
35BB7E40,Quản lý điều hành
35BB7E40,Du lịch
35BB7E4F,Giáo dục / Đào tạo
35BB7E4F,Mỹ thuật / Nghệ thuật / Thiết kế
35BB7E92,An toàn lao động
35BB7E50,Hành chính / Thư ký
35BB7E50,Nhân sự
35BB7E50,Mới tốt nghiệp / Thực tập
35BB7E94,Bán lẻ / Bán sỉ
35BB7E94,Tư vấn
35BB7E94,Vận chuyển / Giao nhận /  Kho vận
35BB7E51,Hành chính / Thư ký
35BB7E51,Kế toán / Kiểm toán
35BB7E51,Ngân hàng
35BB7E91,Xuất nhập khẩu
35BB7E91,Thu mua / Vật tư
35BB7E91,Sản xuất / Vận hành sản xuất
35BB7E8D,Bán hàng / Kinh doanh
35BB7E8D,Tiếp thị trực tuyến
35BB7E8D,Tiếp thị / Marketing
35BB7E96,Bán hàng / Kinh doanh
35BB7E96,Kế toán / Kiểm toán
35BB7E96,Thống kê
35BB7E95,Quản lý điều hành
35BB7E95,Đồ gỗ
35BB7E95,Quản lý chất lượng (QA/QC)
35BB7E99,Mỹ thuật / Nghệ thuật / Thiết kế
35BB7E99,Kiến trúc
35BB7E99,Nội ngoại thất
35BB7D6E,Kế toán / Kiểm toán
35BB7EE0,Bán lẻ / Bán sỉ
35BB7EE0,Bán hàng / Kinh doanh
35BB7EE0,Kế toán / Kiểm toán
35BB7EE1,Bán hàng / Kinh doanh
35BB7EE1,Hóa học
35BB7E9A,Nông nghiệp
35BB7E9A,Bảo trì / Sửa chữa
35BB7E9A,Sản xuất / Vận hành sản xuất
35BB7EE4,Kế toán / Kiểm toán
35BB7EE3,Kế toán / Kiểm toán
35BB7EE5,Bán hàng / Kinh doanh
35BB7EE5,Hóa học
35BB7F0F,Tiếp thị / Marketing
35BB7F0F,Bán lẻ / Bán sỉ
35BB7F0F,Bán hàng / Kinh doanh
35BB7F14,Bất động sản
35BB7F14,Hành chính / Thư ký
35BB7F14,Tiếp thị / Marketing
35BB7F18,Thu mua / Vật tư
35BB7F1C,Bán lẻ / Bán sỉ
35BB7F1C,Tiếp thị trực tuyến
35BB7F1C,Quảng cáo / Đối ngoại / Truyền Thông
35BB7F1B,Unknown
35BB7F5C,Ngân hàng
35BB7F5C,Tài chính / Đầu tư
35BB7F57,Unknown
35BB7F52,Bán hàng / Kinh doanh
35BB7F52,Tư vấn
35BB7F52,Mới tốt nghiệp / Thực tập
35BB7F5A,Tư vấn
35BB7F5A,Luật / Pháp lý
35BB7F5A,Xuất nhập khẩu
35BB7F5F,Kiến trúc
35BB7F5F,Xây dựng
35BB7F56,Ngân hàng
35BB7F56,Chứng khoán
35BB7F9E,Luật / Pháp lý
35BB7F9E,Nhân sự
35BB7F9E,Tài chính / Đầu tư
35BB7F1D,Y tế / Chăm sóc sức khỏe
35BB7F1D,Dịch vụ khách hàng
35BB7F1D,Hành chính / Thư ký
35BB7F5D,Bán lẻ / Bán sỉ
35BB7F5D,Bán hàng / Kinh doanh
35BB7F5D,Xây dựng
35BB7FA0,Cơ khí / Ô tô / Tự động hóa
35BB7F6F,Bán hàng / Kinh doanh
35BB7F6F,Tư vấn
35BB7F6F,Dịch vụ khách hàng
35BB7F86,Kế toán / Kiểm toán
35BB7FA6,Điện / Điện tử / Điện lạnh
35BB7FA5,Bán hàng / Kinh doanh
35BB7FA5,Dịch vụ khách hàng
35BB7FA2,Nhà hàng / Khách sạn
35BB7FA2,Du lịch
35BB7FA2,Hàng không
35BB7FE7,Sản xuất / Vận hành sản xuất
35BB7FE7,Thu mua / Vật tư
35BB7FE7,Vận chuyển / Giao nhận /  Kho vận
35BB7FE2,Bán hàng / Kinh doanh
35BB7FE2,Hàng gia dụng / Chăm sóc cá nhân
35BB7FE2,Quản lý điều hành
35BB8018,Xây dựng
35BB801C,Bán lẻ / Bán sỉ
35BB801C,Bán hàng / Kinh doanh
35BB8029,Bán lẻ / Bán sỉ
35BB802C,Tư vấn
35BB802C,Giáo dục / Đào tạo
35BB802C,Hành chính / Thư ký
35BB7FFE,Xây dựng
35BB7FFE,Bất động sản
35BB8030,Giáo dục / Đào tạo
35BB8033,Quản lý điều hành
35BB8033,CNTT - Phần cứng / Mạng
35BB8033,CNTT - Phần mềm
35BB7F8E,Tiếp thị / Marketing
35BB7F8E,Bán hàng / Kinh doanh
35BB7F8E,Dược phẩm
35BB802F,CNTT - Phần mềm
35BB802F,CNTT - Phần cứng / Mạng
35BB804A,Tiếp thị / Marketing
35BB804A,Tài chính / Đầu tư
35BB806D,Ngân hàng
35BB806D,Tài chính / Đầu tư
35BB8067,Tư vấn
35BB8067,Dịch vụ khách hàng
35BB8067,Ngành khác
35BB8064,CNTT - Phần mềm
35BB8064,CNTT - Phần cứng / Mạng
35BB8061,Tiếp thị / Marketing
35BB8061,Bán hàng / Kinh doanh
35BB8061,CNTT - Phần mềm
35BB806C,CNTT - Phần mềm
35BB8073,Bán hàng / Kinh doanh
35BB8073,CNTT - Phần cứng / Mạng
35BB8072,Bán hàng / Kinh doanh
35BB8072,Hành chính / Thư ký
35BB8072,Kế toán / Kiểm toán
35BB80AC,Bán hàng / Kinh doanh
35BB80AC,Kế toán / Kiểm toán
35BB80AC,Nhà hàng / Khách sạn
35BB80AE,Điện / Điện tử / Điện lạnh
35BB80AE,Xây dựng
35BB80A8,Điện / Điện tử / Điện lạnh
35BB80A8,Xây dựng
35BB806F,Tiếp thị / Marketing
35BB806F,Tiếp thị trực tuyến
35BB806F,CNTT - Phần mềm
35BB8060,Tiếp thị / Marketing
35BB8060,Tư vấn
35BB8060,CNTT - Phần mềm
35BB8094,Bán hàng / Kinh doanh
35BB8094,Bất động sản
35BB8094,Nội ngoại thất
35BB80AD,Unknown
35BB809B,Quản lý chất lượng (QA/QC)
35BB80B6,Bảo hiểm
35BB80B6,Bán hàng / Kinh doanh
35BB80B6,Ngân hàng
35BB80DA,Vận chuyển / Giao nhận /  Kho vận
35BB80B2,Môi trường
35BB80B2,Bảo trì / Sửa chữa
35BB80B2,An toàn lao động
35BB80B1,Bán hàng / Kinh doanh
35BB80B1,Ngân hàng
35BB80B1,Tài chính / Đầu tư
35BB80C5,Bán lẻ / Bán sỉ
35BB80C5,Thu mua / Vật tư
35BB80C5,Ngành khác
35BB80D9,Vận chuyển / Giao nhận /  Kho vận
35BB77C3,Xuất nhập khẩu
35BB77C3,Thu mua / Vật tư
35BB80E7,Tiếp thị trực tuyến
35BB80E7,Tư vấn
35BB80E7,Ngân hàng
35BB7E18,Bán hàng / Kinh doanh
35BB7E18,CNTT - Phần mềm
35BB7E18,CNTT - Phần cứng / Mạng
35BB7E12,Vận chuyển / Giao nhận /  Kho vận
35BB7E12,Xuất nhập khẩu
35BB7E12,Thu mua / Vật tư
35BB7E1A,Hàng gia dụng / Chăm sóc cá nhân
35BB7E1A,Kế toán / Kiểm toán
35BB7E1A,Tài chính / Đầu tư
35BB7E13,Ngân hàng
35BB7E13,Bất động sản
35BB7E13,Xây dựng
35BB7E1D,Dịch vụ khách hàng
35BB7E20,Dịch vụ khách hàng
35BB7E1F,CNTT - Phần mềm
35BB7E1F,Ngân hàng
35BB7E1F,Quản lý chất lượng (QA/QC)
35BB7959,Cơ khí / Ô tô / Tự động hóa
35BB7959,Điện / Điện tử / Điện lạnh
35BB7959,Bảo trì / Sửa chữa
35BB7C71,Unknown
35BB7D7B,Unknown
35BB7DE3,Kiến trúc
35BB7DE2,Kế toán / Kiểm toán
35BB7DE2,Tài chính / Đầu tư
35BB7DE2,Dệt may / Da giày / Thời trang
35BB7DE4,Ngân hàng
35BB7DE4,Tài chính / Đầu tư
35BB7DE4,CNTT - Phần mềm
35BB7DD5,Biên phiên dịch
35BB7DD5,Ngân hàng
35BB7DD5,Tài chính / Đầu tư
35BB7DE0,Tài chính / Đầu tư
35BB7DE0,Dịch vụ khách hàng
35BB7DE0,Kế toán / Kiểm toán
35BB7DE1,An Ninh / Bảo Vệ
35BB7DE1,CNTT - Phần mềm
35BB7DE1,CNTT - Phần cứng / Mạng
35BB7CDA,Bán hàng / Kinh doanh
35BB7D55,Sản xuất / Vận hành sản xuất
35BB7D55,Bán hàng / Kinh doanh
35BB7D55,Kế toán / Kiểm toán
35BB7DA2,Bán hàng / Kinh doanh
35BB7D98,Bán hàng / Kinh doanh
35BB7D98,Tư vấn
35BB7D98,Ngân hàng
35BB7DAB,Lao động phổ thông
35BB7DAB,Điện / Điện tử / Điện lạnh
35BB7DAB,Sản xuất / Vận hành sản xuất
35BB7DB0,Bất động sản
35BB7DB0,Dịch vụ khách hàng
35BB7DB0,Xây dựng
35BB7DAF,Tiếp thị / Marketing
35BB7DAF,Bán lẻ / Bán sỉ
35BB7DAF,Bán hàng / Kinh doanh
35BB7DAE,Unknown
35BB7DAA,Y tế / Chăm sóc sức khỏe
35BB7D65,Tiếp thị / Marketing
35BB7D65,Bán hàng / Kinh doanh
35BB7D65,Tiếp thị trực tuyến
35BB7D39,Tiếp thị / Marketing
35BB7D39,Bán hàng / Kinh doanh
35BB7D39,Tiếp thị trực tuyến
35BB7D6B,Dịch vụ khách hàng
35BB7D6B,Tài chính / Đầu tư
35BB7D6B,Ngân hàng
35BB7D69,Mỹ thuật / Nghệ thuật / Thiết kế
35BB7D69,Nội ngoại thất
35BB7D69,Kiến trúc
35BB7D67,Kiến trúc
35BB7D67,Xây dựng
35BB7D67,Bất động sản
35BB7D66,Thực phẩm & Đồ uống
35BB7D66,Kế toán / Kiểm toán
35BB7D66,Tài chính / Đầu tư
35BB7D61,Hành chính / Thư ký
35BB7D61,Nhân sự
35BB7D61,Biên phiên dịch
35BB7D70,Biên phiên dịch
35BB7D70,Quảng cáo / Đối ngoại / Truyền Thông
35BB7D71,Y tế / Chăm sóc sức khỏe
35BB7D68,Tiếp thị / Marketing
35BB7D68,Tiếp thị trực tuyến
35BB7D68,Quảng cáo / Đối ngoại / Truyền Thông
35BB7D21,Vận chuyển / Giao nhận /  Kho vận
35BB7D6D,CNTT - Phần cứng / Mạng
35BB7D6D,CNTT - Phần mềm
35BB7D6D,Ngân hàng
35BB7D25,Tiếp thị / Marketing
35BB7D25,Bán hàng / Kinh doanh
35BB7D25,Hóa học
35BB7D27,Lao động phổ thông
35BB7D27,Ngành khác
35BB7D27,Mới tốt nghiệp / Thực tập
35BB7D26,Hành chính / Thư ký
35BB7D2A,Giáo dục / Đào tạo
35BB7D2A,Nhà hàng / Khách sạn
35BB7D2A,Du lịch
35BB7D2F,Ngân hàng
35BB7D2F,Tài chính / Đầu tư
35BB7D2F,CNTT - Phần mềm
35BB7D38,Sản xuất / Vận hành sản xuất
35BB7D38,An toàn lao động
35BB7D38,Cơ khí / Ô tô / Tự động hóa
35BB7D34,Bán lẻ / Bán sỉ
35BB7D34,Dược phẩm
35BB7D34,Y tế / Chăm sóc sức khỏe
35BB7D24,Quản lý điều hành
35BB7D24,Nhân sự
35BB7D24,Hành chính / Thư ký
35BB7D2E,Bán lẻ / Bán sỉ
35BB7D2E,Bán hàng / Kinh doanh
35BB7D2E,Dịch vụ khách hàng
35BB7D32,Bán hàng / Kinh doanh
35BB7D32,Hành chính / Thư ký
35BB7D32,Tiếp thị / Marketing
35BB7D36,Sản xuất / Vận hành sản xuất
35BB7D35,Giáo dục / Đào tạo
35BB7D35,Nhân sự
35BB7D35,Dệt may / Da giày / Thời trang
35BB7D1E,Y tế / Chăm sóc sức khỏe
35BB7D1E,Công nghệ sinh học
35BB7D1E,Điện / Điện tử / Điện lạnh
35BB7CE6,Y tế / Chăm sóc sức khỏe
35BB7CE6,Tư vấn
35BB7CE4,Y tế / Chăm sóc sức khỏe
35BB7C52,Tiếp thị / Marketing
35BB7C52,Bán lẻ / Bán sỉ
35BB7C52,Bán hàng / Kinh doanh
35BB7C3C,Chứng khoán
35BB7C3C,Tài chính / Đầu tư
35BB7CE2,Dịch vụ khách hàng
35BB7CE2,Hành chính / Thư ký
35BB7CE2,Biên phiên dịch
35BB7CE5,Thủy lợi
35BB7CE5,Điện / Điện tử / Điện lạnh
35BB7CE5,Xây dựng
35BB7CE9,Bán lẻ / Bán sỉ
35BB7CE9,Kế toán / Kiểm toán
35BB7CE9,Cơ khí / Ô tô / Tự động hóa
35BB7CE7,Y tế / Chăm sóc sức khỏe
35BB7CE7,Truyền hình / Báo chí / Biên tập
35BB7CE7,Quảng cáo / Đối ngoại / Truyền Thông
35BB7CEC,Bán lẻ / Bán sỉ
35BB7CEC,Bán hàng / Kinh doanh
35BB7CEC,Dược phẩm
35BB7CEA,Tiếp thị / Marketing
35BB7CEA,Bán hàng / Kinh doanh
35BB7CE1,Chứng khoán
35BB7CE1,Tài chính / Đầu tư
35BB7CE1,Ngân hàng
35BB7B24,Bán lẻ / Bán sỉ
35BB7B24,Mỹ thuật / Nghệ thuật / Thiết kế
35BB7B24,Dệt may / Da giày / Thời trang
35BB7C01,Chứng khoán
35BB7C01,Tài chính / Đầu tư
35BB7C01,Ngân hàng
35BB7CF0,Thực phẩm & Đồ uống
35BB7CF0,Nhà hàng / Khách sạn
35BB7CE8,Hàng gia dụng / Chăm sóc cá nhân
35BB7CE8,Thực phẩm & Đồ uống
35BB7CE8,Nhân sự
35BB7CA5,Sản xuất / Vận hành sản xuất
35BB7CA5,Dệt may / Da giày / Thời trang
35BB7CA5,Quản lý chất lượng (QA/QC)
35BB7CAB,Quản lý điều hành
35BB7CAB,Kế toán / Kiểm toán
35BB7CAB,Tài chính / Đầu tư
35BB7CAC,Điện / Điện tử / Điện lạnh
35BB7CAC,Bảo trì / Sửa chữa
35BB7CAC,CNTT - Phần cứng / Mạng
35BB7CA9,Luật / Pháp lý
35BB7CAD,Bảo hiểm
35BB7CAD,Bất động sản
35BB7CAD,Bán hàng / Kinh doanh
35BB7CB0,Ngân hàng
35BB7CB0,Chứng khoán
35BB7CB0,Tài chính / Đầu tư
35BB7CB2,CNTT - Phần cứng / Mạng
35BB7CB2,CNTT - Phần mềm
35BB7CB2,Ngân hàng
35BB7B6F,Điện / Điện tử / Điện lạnh
35BB7B6F,An toàn lao động
35BB7B6F,Xây dựng
35BB7CAE,Bất động sản
35BB7CB1,Bán hàng / Kinh doanh
35BB7CB1,Tư vấn
35BB7CB1,Dịch vụ khách hàng
35BB7CB6,Bán hàng / Kinh doanh
35BB7CB6,Xuất nhập khẩu
35BB7CB6,Thu mua / Vật tư
35BB7CB3,Tiếp thị / Marketing
35BB7CB4,Nhân sự
35BB7CB5,Quản lý chất lượng (QA/QC)
35BB7CB7,Thu mua / Vật tư
35BB7CBB,Hành chính / Thư ký
35BB7CBB,Nhân sự
35BB7CBB,Thu mua / Vật tư
35BB7CB9,Quản lý chất lượng (QA/QC)
35BB7C5D,Kế toán / Kiểm toán
35BB7C5D,Ngân hàng
35BB7C5D,Chứng khoán
35BB7C67,Kiến trúc
35BB7C67,Xây dựng
35BB7C69,Cơ khí / Ô tô / Tự động hóa
35BB7C69,Điện / Điện tử / Điện lạnh
35BB7C69,Sản xuất / Vận hành sản xuất
35BB7C6F,Cơ khí / Ô tô / Tự động hóa
35BB7C6F,Điện / Điện tử / Điện lạnh
35BB7C6F,Sản xuất / Vận hành sản xuất
35BB7C76,Bán hàng / Kinh doanh
35BB7C76,Dịch vụ khách hàng
35BB7C76,Giáo dục / Đào tạo
35BB7C6A,Ngân hàng
35BB7C64,Dịch vụ khách hàng
35BB7C64,Giáo dục / Đào tạo
35BB7C64,Biên phiên dịch
35BB7C51,Cơ khí / Ô tô / Tự động hóa
35BB7C51,Điện / Điện tử / Điện lạnh
35BB7C51,Bảo trì / Sửa chữa
35BB7C4F,Ngân hàng
35BB7C73,Kiến trúc
35BB7C73,Xây dựng
35BB7C72,Dược phẩm
35BB7C72,Công nghệ sinh học
35BB7C72,Hóa học
35BB7C6C,Tiếp thị / Marketing
35BB7C6C,Bán lẻ / Bán sỉ
35BB7C6C,Bán hàng / Kinh doanh
35BB7C18,Hành chính / Thư ký
35BB7C18,Kế toán / Kiểm toán
35BB7C75,Giáo dục / Đào tạo
35BB7C75,Xuất nhập khẩu
