company_id,company_title,company_url,company_video_url
C01979,CÔNG TY CỔ PHẦN LƯƠNG THỰC BÌNH MINH,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-luong-thuc-binh-minh.35A6ACE1.html,Unknown
C01980,CÔNG TY TNHH DAOUKIWOOM INNOVATION,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-daoukiwoom-innovation.35A911EE.html,Unknown
C01981,Planet Asia Pte. Ltd.,https://careerbuilder.vn/vi/nha-tuyen-dung/planet-asia-pte-ltd.35A8BD4C.html,Unknown
C01982,Công Ty TNHH TC Services Việt Nam,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-tc-services-viet-nam.35A917CE.html,https://www.youtube.com/watch?v=9vv20b4O3FQ
C01983,Công ty TNHH Dae Myung Chemical Việt Nam,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-dae-myung-chemical-viet-nam.35A79419.html,Unknown
C01984,Công ty TNHH Toàn Cầu Liên Kết Việt _ Vietlink Global,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-toan-cau-lien-ket-viet-_-vietlink-global.35A95F29.html,Unknown
C01985,TỔNG CÔNG TY HÀNG HẢI VIỆT NAM - CTCP,https://careerbuilder.vn/vi/nha-tuyen-dung/tong-cong-ty-hang-hai-viet-nam-ctcp.35A8E6A2.html,Unknown
C01986,"Ishida Vietnam Co., Ltd.",https://careerbuilder.vn/vi/nha-tuyen-dung/ishida-vietnam-co-ltd.35A8688B.html,Unknown
C01987,Công Ty Cổ Phần TEKCOM,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-tekcom.35A55762.html,Unknown
C01988,Công ty Cổ phần Đầu tư Nhà và Thương mại Hưng Ngân,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-dau-tu-nha-va-thuong-mai-hung-ngan.35A91539.html,Unknown
C01989,CÔNG TY CỔ PHẦN FUNDIIN,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-fundiin.35A8D913.html,https://www.youtube.com/watch?v=FHdrE4a2LkQ
C01990,PRO-FITNESS Sports Nutrition Vietnam,https://careerbuilder.vn/vi/nha-tuyen-dung/pro-fitness-sports-nutrition-vietnam.35A7FE93.html,https://www.youtube.com/watch?v=u2C7QY4uh1U
C01991,CÔNG TY TNHH LIÊN KẾT THÁI BÌNH (UNCLE-BILLS),https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-lien-ket-thai-binh-uncle-bills.35A6FEFF.html,https://www.youtube.com/watch?v=6iupD2cYC3Y
C01992,Công Ty TNHH Kỹ Thuật Bền Vững Việt Nam - Boydens Vietnam,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-ky-thuat-ben-vung-viet-nam-boydens-vietnam.35A82BE2.html,Unknown
C01993,Công Ty Cổ Phần Decox,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-decox.35A90F72.html,Unknown
C01994,Công ty TNHH Tư Vấn Thiết Kế Và Trang Trí Nội Thất ( CN LU Interior Design ),https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-tu-van-thiet-ke-va-trang-tri-noi-that-cn-lu-interior-design.35A89E2D.html,https://www.youtube.com/watch?v=1B6FCngnthM&t=22s
C01995,CÔNG TY TNHH CƠ KHÍ VÀ DỊCH VỤ KỸ THUẬT LIÊN MINH,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-co-khi-va-dich-vu-ky-thuat-lien-minh.35A8223B.html,Unknown
C01996,SUMMIT AGRO VIỆT NAM,https://careerbuilder.vn/vi/nha-tuyen-dung/summit-agro-viet-nam.35A8DE78.html,Unknown
C01997,"Hercules VN Co., Ltd.",https://careerbuilder.vn/vi/nha-tuyen-dung/hercules-vn-co-ltd.35A50EF1.html,Unknown
C01998,Công Ty TNHH MTV Điều Hành Thăm Dò Khai Thác Dầu Khí Trong Nước (Lô 05.1a),https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-mtv-dieu-hanh-tham-do-khai-thac-dau-khi-trong-nuoc-lo-05-1a.35A7093C.html,Unknown
C01999,CÔNG TY TNHH TRUYỀN THÔNG VÀ MARKETING HMB,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-truyen-thong-va-marketing-hmb.35A90EC7.html,Unknown
C02000,Công Ty Cổ Phần Thành Thành Công – Biên Hòa - Chi Nhánh Tây Ninh,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-thanh-thanh-cong-bien-hoa-chi-nhanh-tay-ninh.35A94F2B.html,Unknown
C02001,Công ty MAIC & Vietfirst Group,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-maic-vietfirst-group.35A61A5A.html,Unknown
C02002,Công Ty TNHH Sản Xuất Thiết Kế Sáng Tạo,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-san-xuat-thiet-ke-sang-tao.35A880EA.html,Unknown
C02003,"SHISEIDO COSMETICS VIETNAM CO., LTD",https://careerbuilder.vn/vi/nha-tuyen-dung/shiseido-cosmetics-vietnam-co-ltd.35A7A811.html,https://www.youtube.com/watch?v=rv7qrSmvGDM
C02004,CÔNG TY TNHH CHINA UNICOM (VIETNAM) OPERATIÓN,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-china-unicom-vietnam-operation.35A8E50A.html,Unknown
C02005,CÔNG TY TNHH BOHO DECOR,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-boho-decor.35A8077E.html,Unknown
C02006,Công Ty Cổ Phần Đầu Tư K&G Việt Nam,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-dau-tu-k-g-viet-nam.35A7FFF4.html,https://www.youtube.com/watch?v=rt4jcZp4-AQ
C02007,Công Ty TNHH TNI KING COFFEE,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-tni-king-coffee.35A75399.html,https://www.youtube.com/watch?v=zvdvLYgymVs
C02008,Công ty cổ phần KSMT Gaming Group,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-ksmt-gaming-group.35A90304.html,Unknown
C02009,CÔNG TY TNHH T&C HÙNG ANH,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-t-c-hung-anh.35A8D937.html,Unknown
C02010,CÔNG TY TNHH CHĂN NUÔI TAFA VIỆT,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-chan-nuoi-tafa-viet.35A8CCDA.html,https://www.youtube.com/watch?v=k1yAyP-rhlY
C02011,CÔNG TY TNHH SIMPLY SAIGON,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-simply-saigon.35A96075.html,Unknown
C02012,NHÀ SÁCH TIẾN THỌ,https://careerbuilder.vn/vi/nha-tuyen-dung/nha-sach-tien-tho.35A9442C.html,Unknown
C02013,Công ty TNHH Khải Long,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-khai-long.35A58F5B.html,Unknown
